taxonomy_id	name	rank	LS-67	LS-35	LS-55	LS-65	LS-76	LS-93	LS-63	LS-85
1890424	Synechococcales	order	11712	6870	6067	501	16789	18770	304	12889
1890426	Synechococcaceae	family	3	1	3	0	0	2	0	2
1129	Synechococcus	genus	79	63	31	6	101	138	3	88
2626047	unclassified Synechococcus	no rank	12949	6880	4993	539	15556	19052	367	13182
2789857	Synechococcus sp. CBW1107	species	1407	981	746	61	3080	2677	21	1599
1353147	Synechococcus sp. CBW1108	species	860	477	257	31	323	827	28	810
232348	Synechococcus sp. CB0101	species	642	73	18	10	47	305	17	235
2741953	Synechococcus sp. LA31	species	379	41	18	12	25	126	11	99
1916956	Synechococcus sp. SynAce01	species	361	116	161	13	977	885	8	525
1353136	Synechococcus sp. CBW1004	species	273	208	157	10	236	380	6	293
1353138	Synechococcus sp. CBW1006	species	215	58	57	14	656	792	4	514
221352	Synechococcus sp. RS9909	species	127	32	33	20	21	48	14	37
1353134	Synechococcus sp. CBW1002	species	93	47	74	1	166	224	0	152
2751170	Synechococcus sp. LTW-R	species	84	28	11	1	18	65	1	67
2511069	Synechococcus sp. RSCCF101	species	80	29	38	1	111	151	7	100
59932	Synechococcus sp. WH 8101	species	28	15	8	0	0	5	2	15
1442557	Synechococcus sp. ROS8604	species	28	9	1	1	61	60	0	45
1442551	Synechococcus sp. BMK-MC-1	species	24	18	7	1	2	9	0	4
221341	Synechococcus sp. Minos11	species	24	36	3	1	11	17	2	23
1050646	Synechococcus sp. A15-44	species	22	28	42	9	8	35	2	12
1050638	Synechococcus sp. A15-28	species	14	28	9	0	13	19	0	10
1280380	Synechococcus sp. KORDI-100	species	13	1	4	2	11	9	0	5
321327	Synechococcus sp. JA-3-3Ab	species	12	6	10	27	5	11	30	13
1400866	Synechococcus sp. PROS-U-1	species	12	2	0	0	11	6	0	2
2751171	Synechococcus sp. HK01-R	species	12	15	0	0	12	23	0	10
195253	Synechococcus sp. PCC 6312	species	7	14	15	16	0	22	11	23
316279	Synechococcus sp. CC9902	species	7	8	1	1	1	7	2	3
1050624	Synechococcus sp. A15-127	species	7	2	0	0	1	0	0	5
585423	Synechococcus sp. KORDI-49	species	6	4	7	2	10	14	1	6
1400865	Synechococcus sp. BIOS-U3-1	species	6	0	0	0	5	7	1	7
585425	Synechococcus sp. KORDI-52	species	6	9	4	0	0	4	0	5
1968775	Synechococcus sp. PROS-9-1	species	6	0	1	0	0	0	0	0
1442555	Synechococcus sp. NOUM97013	species	3	2	0	2	0	0	0	7
1400864	Synechococcus sp. BIOS-E4-1	species	3	10	2	0	10	4	0	8
1173263	Synechococcus sp. PCC 7502	species	3	2	3	3	0	1	5	8
221345	Synechococcus sp. RS9902	species	3	2	0	0	0	2	0	5
221350	Synechococcus sp. RS9907	species	3	1	2	0	9	5	0	9
1442554	Synechococcus sp. MEDNS5	species	2	1	3	0	1	6	0	2
32052	Synechococcus sp. WH 8020	species	2	2	6	2	4	1	6	0
166314	Synechococcus sp. WH 8109	species	2	1	0	0	0	1	0	0
321332	Synechococcus sp. JA-2-3B'a(2-13)	species	2	2	0	2	0	4	2	2
1050655	Synechococcus sp. A15-60	species	2	0	0	0	0	0	0	0
1050657	Synechococcus sp. A15-62	species	1	0	1	0	2	5	0	3
32046	Synechococcus elongatus	species	3	0	7	0	13	14	0	5
13034	Dactylococcopsis	genus	0	0	0	0	0	0	0	0
292566	Dactylococcopsis salina	species	0	0	0	0	0	0	0	0
13035	Dactylococcopsis salina PCC 8305	strain	10	28	5	4	18	13	7	13
2881426	Prochlorococcaceae	family	0	2	0	0	0	1	0	0
167375	Cyanobium	genus	401	170	302	14	756	739	14	498
2627006	unclassified Cyanobium	no rank	197	91	114	8	302	314	4	256
261284	Cyanobium sp. NS01	species	362	160	226	16	860	670	8	492
1851505	Cyanobium sp. NIES-981	species	286	231	185	14	324	458	18	302
59930	Cyanobium gracile	species	0	0	0	0	0	0	0	0
292564	Cyanobium gracile PCC 6307	strain	837	375	536	84	1558	1292	17	733
1218	Prochlorococcus	genus	29	2	2	3	13	14	0	8
1219	Prochlorococcus marinus	species	0	0	2	4	0	1	1	0
93059	Prochlorococcus marinus str. MIT 9211	strain	1	0	0	0	0	2	0	0
1890428	Merismopediaceae	family	0	0	0	0	0	0	0	0
1142	Synechocystis	genus	0	0	0	0	0	0	0	0
2640012	unclassified Synechocystis	no rank	6	5	23	2	0	5	1	2
2732530	Synechocystis sp. PCC 7338	species	1	0	0	0	0	0	0	0
1890431	Chamaesiphonaceae	family	0	0	0	0	0	0	0	0
217161	Chamaesiphon	genus	0	0	0	0	0	0	0	0
1173032	Chamaesiphon minutus	species	0	0	0	0	0	0	0	0
1173020	Chamaesiphon minutus PCC 6605	strain	7	7	12	7	0	3	29	4
1890429	Acaryochloridaceae	family	0	0	0	0	0	0	0	0
155977	Acaryochloris	genus	0	0	0	0	0	0	0	0
155978	Acaryochloris marina	species	2	1	1	0	1	0	0	1
329726	Acaryochloris marina MBIC11017	strain	1	0	3	0	2	0	0	0
1301283	Oscillatoriophycideae	subclass	56	66	96	261	35	58	188	47
1118	Chroococcales	order	52	46	86	13	22	67	26	41
1890449	Microcystaceae	family	0	0	0	0	0	0	0	0
1125	Microcystis	genus	469	148	716	108	160	424	146	262
1126	Microcystis aeruginosa	species	241	56	199	57	40	112	46	79
2686288	Microcystis aeruginosa FD4	strain	66	33	162	31	30	111	18	58
449468	Microcystis aeruginosa NIES-298	strain	21	26	30	17	8	22	6	23
267872	Microcystis aeruginosa PCC 7806	strain	0	0	0	0	0	0	0	0
1903187	Microcystis aeruginosa PCC 7806SL	no rank	14	8	25	12	2	12	5	8
1641812	Microcystis aeruginosa NIES-2549	strain	10	2	1	0	2	0	0	0
449447	Microcystis aeruginosa NIES-843	strain	5	7	17	24	9	18	32	10
2643300	unclassified Microcystis	no rank	0	0	0	0	0	0	0	0
1967666	Microcystis sp. MC19	species	33	10	20	1	9	10	7	10
44822	Microcystis viridis	species	0	0	0	0	0	0	0	0
213615	Microcystis viridis NIES-102	strain	11	6	25	5	0	11	16	15
1890464	Chroococcaceae	family	0	0	2	0	1	2	0	0
669357	Geminocystis	genus	13	9	21	1	2	2	2	6
2625037	unclassified Geminocystis	no rank	4	8	11	0	3	0	0	1
1615909	Geminocystis sp. NIES-3708	species	7	25	29	4	9	12	0	4
1617448	Geminocystis sp. NIES-3709	species	6	11	20	0	4	6	2	1
669359	Geminocystis herdmanii	species	0	0	0	0	0	0	0	0
113355	Geminocystis herdmanii PCC 6308	strain	5	8	13	4	5	8	5	0
268175	Chondrocystis	genus	0	0	0	0	0	0	0	0
2648896	unclassified Chondrocystis	no rank	0	0	0	0	0	0	0	0
2005460	Chondrocystis sp. NIES-4102	species	5	14	9	4	5	4	0	2
1890450	Aphanothecaceae	family	8	4	8	0	0	5	0	0
263510	Crocosphaera	genus	0	0	0	0	0	0	0	0
2546360	Crocosphaera subtropica	species	0	0	0	0	0	0	0	0
43989	Crocosphaera subtropica ATCC 51142	strain	11	1	20	6	6	10	9	9
28070	Gloeothece	genus	2	0	9	4	4	2	0	1
2546356	Gloeothece citriformis	species	0	0	0	0	0	0	0	0
65393	Gloeothece citriformis PCC 7424	strain	3	7	8	0	0	3	3	1
2546359	Gloeothece verrucosa	species	0	0	0	0	0	0	0	0
497965	Gloeothece verrucosa PCC 7822	strain	2	5	7	1	0	1	4	1
2546365	Rippkaea	genus	0	0	0	0	0	0	0	0
2546366	Rippkaea orientalis	species	0	0	0	0	0	0	0	0
41431	Rippkaea orientalis PCC 8801	strain	5	1	13	7	9	7	5	7
92682	Halothece cluster	no rank	0	0	0	0	0	0	0	0
76023	Halothece	genus	0	0	0	0	0	0	0	0
2632878	unclassified Halothece	no rank	0	0	0	0	0	0	0	0
65093	Halothece sp. PCC 7418	species	2	0	1	1	0	0	0	1
2815910	Geminocystaceae	family	0	0	0	0	0	0	0	0
102234	Cyanobacterium	genus	0	0	0	0	0	0	0	0
379064	Cyanobacterium aponinum	species	0	0	0	0	0	0	0	0
755178	Cyanobacterium aponinum PCC 10605	strain	2	5	8	2	1	0	0	2
1150	Oscillatoriales	order	18	23	10	137	6	16	76	8
1892252	Microcoleaceae	family	2	2	2	124	0	0	58	4
54304	Planktothrix	genus	95	636	347	161488	112	179	83856	72
1160	Planktothrix agardhii	species	0	0	0	0	0	0	0	0
388467	Planktothrix agardhii NIVA-CYA 126/8	strain	78	256	233	185403	77	213	89139	29
59512	Planktothrix rubescens	species	0	0	0	0	0	0	0	0
329571	Planktothrix rubescens NIVA-CYA 18	strain	50	644	115	52757	43	117	25526	32
1492710	Oxynema	genus	0	0	0	0	0	0	0	0
2874213	Oxynema aestuarii	species	0	0	0	0	0	0	0	0
2064643	Oxynema aestuarii AP17	strain	3	3	1	4	1	0	4	2
35823	Arthrospira	genus	0	2	0	49	2	1	20	0
118562	Arthrospira platensis	species	0	0	0	0	0	0	0	0
459495	Arthrospira platensis C1	strain	2	0	0	10	0	0	2	0
1892254	Oscillatoriaceae	family	1	0	0	0	1	0	0	0
1158	Oscillatoria	genus	0	0	0	4	0	0	0	0
482564	Oscillatoria nigro-viridis	species	0	0	0	0	0	0	0	0
179408	Oscillatoria nigro-viridis PCC 7112	strain	49	34	21	109	6	22	76	30
1155738	Moorena	genus	0	0	0	0	0	0	0	0
1155739	Moorena producens	species	5	14	30	8	3	18	9	9
1454205	Moorena producens JHB	strain	12	9	26	14	4	17	23	28
1458985	Moorena producens PAL-8-15-08-1	strain	12	37	29	4	6	21	5	43
1892256	Oscillatoriales incertae sedis	no rank	0	0	0	0	0	0	0	0
2023214	Koinonema	genus	0	0	0	0	0	0	0	0
2781947	unclassified Koinonema	no rank	0	0	0	0	0	0	0	0
222819	[Phormidium] sp. ETS-05	species	4	7	2	13	4	8	10	3
1892251	Coleofasciculaceae	family	0	0	0	0	0	0	0	0
2886347	Allocoleopsis	genus	0	0	0	0	0	0	0	0
2886352	Allocoleopsis franciscana	species	0	0	0	0	0	0	0	0
1173027	Allocoleopsis franciscana PCC 7113	strain	3	7	3	1	5	0	0	10
1892255	Gomontiellaceae	family	0	0	0	0	0	0	0	0
241421	Crinalium	genus	0	0	0	0	0	0	0	0
241425	Crinalium epipsammum	species	0	0	0	0	0	0	0	0
1173022	Crinalium epipsammum PCC 9333	strain	1	6	2	5	2	0	4	2
2881377	Pseudanabaenales	order	14	20	14	10	2	19	1	9
1890436	Pseudanabaenaceae	family	0	0	0	0	0	0	0	0
1152	Pseudanabaena	genus	0	0	0	0	0	0	0	0
2593292	unclassified Pseudanabaena	no rank	0	0	0	1	0	0	1	4
685565	Pseudanabaena sp. ABRG5-3	species	212	165	196	258	33	144	177	115
82654	Pseudanabaena sp. PCC 7367	species	4	1	11	0	5	2	0	5
1890438	Leptolyngbyaceae	family	8	25	34	9	6	21	17	44
47251	Leptolyngbya	genus	0	0	2	0	0	0	0	0
2650499	unclassified Leptolyngbya	no rank	8	19	10	8	4	18	12	8
2819933	Leptolyngbya sp. 15MV	species	74	117	133	108	38	105	119	108
272136	Leptolyngbya sp. PCC 6402	species	16	2	2	10	0	1	16	0
2812896	Leptolyngbya sp. 7M	species	9	28	11	6	9	15	11	5
2016068	Leptothermofonsia sichuanensis PKUAC-SCTE412	strain	6	19	0	8	3	14	11	11
1080068	Leptolyngbya sp. O-77	species	4	19	15	10	1	14	8	4
1115757	Leptolyngbya sp. BL0902	species	3	16	13	13	13	18	6	13
1184	Leptolyngbya boryana	species	5	1	2	6	2	1	6	4
1874526	Kovacikia	genus	0	0	0	0	0	0	0	0
2875499	unclassified Kovacikia	no rank	0	0	0	0	0	0	0	0
2875500	Kovacikia minuta CCNUW1	strain	48	78	71	21	40	61	38	58
2881378	Thermosynechococcaceae	family	0	0	0	0	0	0	0	0
146785	Thermosynechococcus	genus	5	10	4	0	2	1	2	4
2622553	unclassified Thermosynechococcus	no rank	9	23	9	8	8	10	6	15
1394889	Thermosynechococcus sp. NK55a	species	15	20	17	12	6	17	5	3
146786	Thermosynechococcus vestitus	species	0	1	1	0	0	0	0	0
197221	Thermosynechococcus vestitus BP-1	strain	3	3	0	0	0	1	3	0
2303730	Prochlorotrichaceae	family	0	0	0	0	0	0	0	0
170610	Halomicronema	genus	0	0	0	0	0	0	0	0
1209493	Halomicronema hongdechloris	species	0	0	0	0	0	0	0	0
1641165	Halomicronema hongdechloris C2206	strain	15	20	10	17	6	27	16	16
2303507	Oculatellaceae	family	0	0	0	0	0	0	0	0
2303528	Thermoleptolyngbya	genus	0	16	21	1	0	15	1	9
2619029	unclassified Thermoleptolyngbya	no rank	0	0	0	0	0	0	0	0
2811482	Thermoleptolyngbya sp. PKUAC-SCTB121	species	4	3	0	0	2	2	0	2
307596	Cyanophyceae	class	0	0	0	0	0	0	0	0
307595	Gloeobacterales	order	0	0	0	0	0	0	0	0
1890422	Gloeobacteraceae	family	0	0	0	0	0	0	0	1
33071	Gloeobacter	genus	6	6	4	43	3	39	45	67
1416614	Gloeobacter kilaueensis	species	0	0	0	0	0	0	0	0
1183438	Gloeobacter kilaueensis JS1	strain	6	2	8	1	4	22	2	17
33072	Gloeobacter violaceus	species	0	0	0	0	0	0	0	0
251221	Gloeobacter violaceus PCC 7421	strain	3	5	7	1	1	15	9	10
2857076	Anthocerotibacter	genus	0	0	0	0	0	0	0	0
2857077	Anthocerotibacter panamensis	species	0	0	0	0	0	0	0	0
2778476	Anthocerotibacter panamensis C109	strain	5	2	7	30	1	3	5	2
52604	Pleurocapsales	order	0	0	1	0	0	0	0	0
1890498	Dermocarpellaceae	family	0	0	0	0	0	0	0	0
102115	Stanieria	genus	6	0	2	9	0	5	8	3
2642663	unclassified Stanieria	no rank	0	0	0	0	0	0	0	0
1807358	Stanieria sp. NIES-3757	species	5	0	0	0	0	5	0	0
1890500	Hyellaceae	family	0	0	0	0	0	0	0	0
44474	Pleurocapsa	genus	0	0	0	0	0	0	0	0
2645907	unclassified Pleurocapsa	no rank	0	0	0	0	0	0	0	0
118163	Pleurocapsa sp. PCC 7327	species	3	0	3	3	1	16	1	2
1983111	unclassified Cyanobacteriota	no rank	4	0	0	9	1	0	5	17
718217	cyanobacterium endosymbiont of Epithemia turgida	species	0	0	0	0	0	0	0	0
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	forma specialis	4	0	0	0	0	1	1	4
1763363	cyanobacterium endosymbiont of Rhopalodia gibberula	species	1	0	0	0	0	0	0	2
2881383	Thermostichales	order	0	0	0	0	0	0	0	0
2881384	Thermostichaceae	family	0	0	0	0	0	0	0	0
2881385	Thermostichus	genus	0	0	0	0	0	0	0	0
32053	Thermostichus vulcanus	species	0	0	0	0	0	0	0	0
2005468	Thermostichus vulcanus NIES-2134	strain	6	20	13	1	4	9	4	4
1955042	Gloeomargaritales	order	0	0	0	0	0	0	0	0
1955043	Gloeomargaritaceae	family	0	0	0	0	0	0	0	0
1188227	Gloeomargarita	genus	0	0	0	0	0	0	0	0
1188228	Gloeomargarita lithophora	species	0	0	0	0	0	0	0	0
1188229	Gloeomargarita lithophora Alchichica-D10	strain	3	0	0	14	2	8	1	0
1890505	Chroococcidiopsidales	order	0	0	0	0	0	0	0	0
1890528	Chroococcidiopsidaceae	family	0	0	0	0	0	0	0	0
54298	Chroococcidiopsis	genus	0	0	0	0	0	0	0	0
54299	Chroococcidiopsis thermalis	species	0	0	0	0	0	0	0	0
251229	Chroococcidiopsis thermalis PCC 7203	strain	1	4	6	2	0	8	3	7
1239	Bacillota	phylum	5420	8283	4673	6223	2567	5328	7890	5523
91061	Bacilli	class	639	859	445	815	257	558	1017	630
1385	Bacillales	order	1447	3548	1462	2155	1041	1820	3011	2056
186817	Bacillaceae	family	5285	956	571	1446	358	1528	740	3116
1386	Bacillus	genus	4840	1927	1577	2173	974	1672	1571	3441
653685	Bacillus subtilis group	species group	308	441	232	153	118	185	155	181
1423	Bacillus subtilis	species	88	108	13	43	10	59	13	41
135461	Bacillus subtilis subsp. subtilis	subspecies	0	1	1	0	3	1	2	3
1052588	Bacillus subtilis subsp. subtilis str. RO-NN-1	strain	2	0	0	1	0	0	0	1
1302650	Bacillus subtilis subsp. subtilis str. BAB-1	strain	1	1	0	0	0	0	0	0
1938374	Bacillus amyloliquefaciens group	species subgroup	18	28	41	67	9	6	48	12
1390	Bacillus amyloliquefaciens	species	10	33	10	79	9	5	59	4
492670	Bacillus velezensis	species	8	10	7	4	13	10	15	7
72361	Bacillus vallismortis	species	6	1	0	0	0	0	0	1
1452	Bacillus atrophaeus	species	0	0	0	0	0	0	0	0
1239783	Bacillus atrophaeus UCMB-5137	strain	2	0	0	0	0	0	0	0
653388	Bacillus mojavensis subgroup	species subgroup	0	1	0	1	0	0	0	0
260554	Bacillus halotolerans	species	2	9	8	2	2	5	0	4
227866	Bacillus tequilensis	species	1	4	0	1	1	0	2	0
1648923	Bacillus paralicheniformis	species	1	4	6	1	2	2	3	1
86661	Bacillus cereus group	species group	112	517	1455	763	945	245	191	291
1405	Bacillus mycoides	species	70	174	353	83	123	161	108	147
1396	Bacillus cereus	species	34	37	282	130	216	53	37	68
1217984	Bacillus cereus FRI-35	strain	4	1	0	3	0	0	0	1
526986	Bacillus cereus Rock3-44	strain	3	3	1	2	0	2	5	2
405535	Bacillus cereus AH820	strain	1	0	3	8	7	0	0	0
1428	Bacillus thuringiensis	species	27	45	96	132	70	33	63	20
1423143	Bacillus thuringiensis Bt18247	strain	4	1	0	1	0	5	1	0
1218175	Bacillus thuringiensis HD-771	strain	3	29	6	2	7	2	0	0
1442	Bacillus thuringiensis serovar tolworthi	no rank	3	0	3	0	3	0	0	1
180877	Bacillus thuringiensis serovar pulsiensis	no rank	0	0	0	0	0	0	0	0
527028	Bacillus thuringiensis serovar pulsiensis BGSC 4CC1	strain	1	0	0	0	0	0	0	0
2026189	Bacillus albus	species	3	1	7	3	4	0	3	2
580165	Bacillus cytotoxicus	species	2	0	1	1	0	2	0	0
2750818	unclassified Bacillus cereus group	no rank	0	0	0	0	0	0	0	0
2217832	Bacillus sp. JAS24-2	species	1	3	0	1	0	9	0	3
1890302	Bacillus wiedmannii	species	1	43	4	1	3	9	7	0
155322	Bacillus toyonensis	species	1	7	4	6	6	7	8	5
64104	Bacillus pseudomycoides	species	1	7	11	4	0	5	6	9
185979	unclassified Bacillus (in: firmicutes)	no rank	10	27	8	8	6	9	23	20
2874282	Metabacillus dongyingensis	species	26	103	33	18	15	60	40	81
2846778	Bacillus sp. NP157	species	4	5	5	0	4	2	4	1
2070759	Bacillus sp. MBGLi79	species	3	3	0	0	0	0	0	1
2762329	Bacillus sp. PAMC26543	species	2	6	1	1	3	1	3	4
2666127	Bacillus sp. N3536	species	2	0	0	0	0	0	0	0
486398	Bacillus sp. S3	species	2	2	1	4	0	0	0	7
2846779	Bacillus sp. NP247	species	1	0	0	0	0	2	0	2
2009331	Bacillus sp. MD-5	species	1	0	0	1	1	2	0	6
2014076	Bacillus sp. FJAT-42376	species	1	53	1	4	1	4	18	6
1581038	Bacillus sp. FJAT-22090	species	1	1	0	2	0	8	4	4
2576356	Bacillus sp. FDAARGOS_527	species	1	4	4	2	3	2	4	1
2529386	Bacillus sp. SYJ	species	1	0	0	0	0	0	0	0
1408	Bacillus pumilus	species	48	79	79	50	42	62	42	131
324767	Bacillus infantis	species	0	0	0	0	0	0	0	0
1367477	Bacillus infantis NRRL B-14911	strain	12	11	7	3	1	13	0	10
1792192	Bacillus altitudinis complex	species group	0	2	2	1	0	1	0	3
293387	Bacillus altitudinis	species	5	13	8	5	4	2	7	4
561879	Bacillus safensis	species	4	5	4	5	2	6	0	6
1178541	Bacillus safensis FO-36b	strain	1	0	0	0	0	0	0	0
632773	Salisediminibacterium beveridgei	species	3	1	0	4	1	2	3	1
1664069	Bacillus glycinifermentans	species	2	0	8	1	0	1	7	4
1925021	Bacillus haynesii	species	2	1	0	1	4	0	0	2
1983719	Bacillus shivajii	species	2	0	0	0	0	0	0	0
1742359	Bacillus dafuensis	species	1	2	0	0	0	0	2	2
2675229	Peribacillus	genus	0	3	1	0	1	9	5	3
228899	Peribacillus asahii	species	42	9	7	21	3	3	18	10
1407	Peribacillus psychrosaccharolyticus	species	9	192	25	53	24	63	75	174
421767	Peribacillus butanolivorans	species	4	14	6	23	4	16	19	41
1478	Peribacillus simplex	species	2	3	1	0	0	3	1	4
1349754	Peribacillus simplex NBRC 15720 = DSM 1321	strain	1	7	3	7	0	8	8	4
264697	Peribacillus muralis	species	2	5	1	8	4	13	8	39
150247	Anoxybacillus	genus	1	3	2	0	1	4	0	0
33934	Anoxybacillus flavithermus	species	13	40	0	0	0	0	4	0
491915	Anoxybacillus flavithermus WK1	strain	2	4	0	0	0	0	0	0
294699	Anoxybacillus amylolyticus	species	7	1	0	1	0	0	0	0
2613334	Anoxybacillus sediminis	species	4	2	2	4	0	8	2	8
2639704	unclassified Anoxybacillus	no rank	2	0	0	0	0	1	0	0
2675234	Alkalihalobacillus	genus	4	0	0	7	4	1	24	2
79880	Alkalihalobacillus clausii	species	15	6	0	121	4	17	34	44
66692	Alkalihalobacillus clausii KSM-K16	strain	5	1	0	9	0	4	4	2
2685905	Salicibibacter	genus	0	1	0	1	1	0	0	0
2743001	Salicibibacter cibi	species	10	3	3	5	0	3	0	10
2743000	Salicibibacter cibarius	species	6	0	0	1	0	0	1	1
2502791	Salicibibacter halophilus	species	3	0	0	0	0	4	0	9
2099786	Salicibibacter kimchii	species	1	0	0	0	0	0	0	0
400634	Lysinibacillus	genus	6	6	1	12	1	12	24	39
28031	Lysinibacillus fusiformis	species	3	9	6	2	1	0	1	12
2636778	unclassified Lysinibacillus	no rank	0	0	0	0	0	0	2	3
2169540	Lysinibacillus sp. 2017	species	3	3	1	5	2	2	2	7
436516	Lysinibacillus parviboronicapiens	species	2	0	0	0	0	1	2	5
1609627	Hydrogenibacillus	genus	0	0	0	0	0	0	0	0
2773237	unclassified Hydrogenibacillus	no rank	0	0	0	0	0	0	0	0
2866627	Hydrogenibacillus sp. N12	species	6	67	41	13	4	17	13	3
2651279	Pradoshia	genus	0	0	0	0	0	0	0	0
2651280	unclassified Pradoshia	no rank	0	0	0	0	0	0	0	0
2651284	Pradoshia sp. D12	species	6	7	0	21	3	69	57	91
129337	Geobacillus	genus	1	10	4	2	2	4	1	3
1921421	Geobacillus genomosp. 3	species	2	2	0	0	0	0	1	0
1422	Geobacillus stearothermophilus	species	1	4	0	1	0	0	2	0
129338	Geobacillus subterraneus	species	1	0	0	0	0	2	0	12
2642459	unclassified Geobacillus	no rank	0	0	0	0	1	0	0	0
1963023	Geobacillus sp. 44B	species	1	0	0	0	0	0	0	0
2675232	Neobacillus	genus	0	0	0	0	0	0	1	0
1215031	Neobacillus thermocopriae	species	2	11	0	0	0	0	3	0
1740721	Neobacillus cucumis	species	2	2	0	2	0	1	5	4
1193713	Neobacillus mesonae	species	1	0	0	2	0	0	2	3
379065	Caldalkalibacillus	genus	0	0	0	0	0	0	0	0
296745	Caldalkalibacillus thermarum	species	0	0	0	0	0	0	0	0
986075	Caldalkalibacillus thermarum TA2.A1	strain	5	0	1	2	3	4	0	2
175304	Lentibacillus	genus	0	0	0	0	0	0	0	0
2614679	unclassified Lentibacillus	no rank	0	0	0	0	0	0	0	0
2518176	Lentibacillus sp. CBA3610	species	3	5	1	5	0	0	0	0
2800373	Priestia	genus	0	1	2	0	0	0	0	0
1404	Priestia megaterium	species	2	10	5	3	11	7	15	7
86664	Priestia flexa	species	1	0	0	4	0	2	0	4
2675230	Cytobacillus	genus	0	1	0	2	0	0	1	0
859143	Cytobacillus kochii	species	3	5	61	0	0	1	4	1
2837508	Rossellomorea	genus	0	0	0	0	0	0	0	0
189381	Rossellomorea marisflavi	species	3	0	0	0	0	0	0	0
1329200	Fictibacillus	genus	0	34	11	2	2	14	18	10
1221500	Fictibacillus phosphorivorans	species	3	508	41	18	6	31	47	57
482460	Sediminibacillus	genus	0	0	0	0	0	0	0	0
2636913	unclassified Sediminibacillus	no rank	0	0	0	0	0	0	0	0
2729421	Sediminibacillus dalangtanensis	species	2	0	0	1	0	1	0	2
704093	Anaerobacillus	genus	0	0	0	0	0	0	0	0
1532552	Anaerobacillus isosaccharinicus	species	2	0	0	3	0	0	3	5
45667	Halobacillus	genus	0	0	0	0	0	0	0	0
1570	Halobacillus halophilus	species	2	12	0	0	1	1	2	2
2675233	Metabacillus	genus	0	2	0	0	0	0	0	0
2675274	unclassified Metabacillus	no rank	0	0	0	0	0	0	0	0
2806989	Metabacillus sp. cB07	species	1	10	2	2	2	4	4	4
2675231	Mesobacillus	genus	0	0	0	1	0	1	0	7
279826	Mesobacillus foraminis	species	1	2	2	1	2	0	5	0
2837506	Niallia	genus	0	0	0	0	0	0	0	0
1397	Niallia circulans	species	1	0	1	4	0	7	0	0
1906945	Parageobacillus	genus	0	0	0	1	0	1	0	0
1295642	Parageobacillus genomosp. 1	species	1	1	0	6	1	2	4	7
1276290	Caldibacillus	genus	0	0	0	0	0	0	0	0
35841	Caldibacillus thermoamylovorans	species	1	0	0	1	0	2	0	4
1221880	Psychrobacillus	genus	0	0	0	0	0	2	1	0
2636677	unclassified Psychrobacillus	no rank	0	0	0	0	0	0	0	0
2829187	Psychrobacillus sp. INOP01	species	1	1	2	4	0	10	12	14
459532	Terribacillus	genus	0	0	0	0	0	0	0	0
586416	Terribacillus aidingensis	species	1	2	0	0	0	0	0	4
182709	Oceanobacillus	genus	0	0	0	0	0	1	0	0
2052660	Oceanobacillus zhaokaii	species	1	0	0	4	0	0	5	1
186822	Paenibacillaceae	family	123	363	141	169	80	210	290	283
44249	Paenibacillus	genus	202	622	348	449	288	428	582	700
185978	unclassified Paenibacillus	no rank	25	73	107	109	64	114	137	206
2023772	Paenibacillus sp. RUD330	species	16	16	12	16	1	40	41	33
2748863	Paenibacillus sp. E222	species	15	1	3	8	4	9	103	13
867076	Paenibacillus sp. IHB B 3084	species	12	44	13	31	13	43	50	92
2660554	Paenibacillus sp. B01	species	11	18	8	9	6	5	5	5
1566358	Paenibacillus sp. IHBB 10380	species	7	21	11	4	2	13	5	15
1536770	Paenibacillus sp. FSL R5-0345	species	5	5	13	20	0	3	6	7
1695218	Paenibacillus sp. 32O-W	species	5	4	2	2	2	12	10	14
1870819	Paenibacillus sp. BIHB 4019	species	5	20	7	9	14	20	20	20
1536773	Paenibacillus sp. FSL R7-0331	species	3	3	2	5	0	0	6	1
2565926	Paenibacillus algicola	species	2	1	0	0	0	0	2	0
1536774	Paenibacillus sp. FSL H7-0357	species	2	3	4	5	1	8	7	2
2777984	Paenibacillus sp. JNUCC-32	species	2	2	16	6	13	1	0	5
1536769	Paenibacillus sp. FSL P4-0081	species	2	9	0	0	5	1	2	4
2859228	Paenibacillus sp. R14(2021)	species	2	2	0	0	0	2	1	6
1906272	Paenibacillus sp. JZ16	species	1	1	201	94	126	0	1	1
715179	Paenibacillus sp. sptzw28	species	1	0	0	1	0	0	2	1
2211212	Paenibacillus sp. DCT19	species	1	1	0	0	0	2	2	0
1536775	Paenibacillus sp. FSL H7-0737	species	1	0	0	9	2	0	12	10
528191	Paenibacillus xylanexedens	species	22	49	20	57	59	92	142	201
1763538	Paenibacillus crassostreae	species	21	59	36	39	17	50	64	57
159743	Paenibacillus terrae	species	0	0	0	0	0	0	0	0
985665	Paenibacillus terrae HPL-003	strain	15	42	2	11	8	25	19	62
1873425	Paenibacillus tritici	species	14	19	20	10	36	3	12	9
1778678	Paenibacillus psychroresistens	species	9	27	6	11	5	15	30	17
61624	Paenibacillus mucilaginosus	species	6	8	3	5	2	9	5	6
997761	Paenibacillus mucilaginosus K02	strain	1	0	1	0	2	0	2	0
160799	Paenibacillus borealis	species	5	45	1	4	5	5	0	3
